image_id,label,color_group,r,g,b,contrast,thickness_nm
mock_07206,Bilayer,Blue,154.5391,179.626,219.7969,-0.123796,0.612576
mock_07207,Trilayer,Purple-Blue,127.332,147.2578,209.501,-0.169068,0.904227
mock_07208,Bulk,Yellow,187.6416,165.4316,121.0381,-0.349915,4.878929
mock_07209,Bilayer,Blue,154.5596,179.1748,219.3389,-0.066985,0.538978
mock_07210,Bilayer,Blue,154.6045,179.5879,219.3867,-0.084314,0.797137
mock_07211,Monolayer,Light Blue,189.418,204.79,237.2607,-0.067775,0.366413
mock_07212,Bilayer,Blue,154.2754,179.6406,219.8496,-0.114048,0.553726
mock_07213,Few Layers,Green,114.332,169.5029,149.4902,-0.239677,2.233284
mock_07214,Bilayer,Blue,154.5049,179.3994,219.5557,-0.094218,0.671213
mock_07215,Few Layers,Green,114.8223,169.1826,149.5889,-0.229781,2.18369
mock_07216,Trilayer,Purple-Blue,127.3936,147.8477,209.3428,-0.135776,1.124431
mock_07217,Trilayer,Purple-Blue,127.5801,147.3525,209.3223,-0.136587,0.974997
mock_07218,Bilayer,Blue,153.9736,179.3496,219.8486,-0.102607,0.782884
mock_07219,Few Layers,Green,114.0576,169.8252,150.3311,-0.233003,2.131884
mock_07220,Bulk,Yellow,187.3262,165.666,121.4502,-0.330281,5.07323
mock_07221,Bilayer,Blue,154.0801,179.6611,219.8867,-0.091072,0.684482
mock_07222,Monolayer,Light Blue,189.9766,204.6289,237.2549,-0.055981,0.336575
mock_07223,Monolayer,Light Blue,189.4531,204.6543,237.5732,-0.038125,0.427823
mock_07224,Few Layers,Green,114.2441,169.459,149.2832,-0.251589,2.138235
mock_07225,Bulk,Yellow,187.2461,164.7354,121.8906,-0.326602,5.107048
mock_07226,Few Layers,Green,114.5332,168.8691,149.9092,-0.250961,2.356845
mock_07227,Bilayer,Blue,154.7764,179.6025,219.3682,-0.09189,0.694544
mock_07228,Bulk,Yellow,187.501,165.3447,121.4834,-0.308652,4.825232
mock_07229,Bilayer,Blue,154.6299,179.1982,219.5986,-0.098518,0.749055
mock_07230,Monolayer,Light Blue,189.2158,204.2744,237.2383,-0.031359,0.256086
mock_07231,Monolayer,Light Blue,189.7959,204.3711,237.751,-0.036579,0.324652
mock_07232,Bilayer,Blue,154.5723,179.7148,219.6514,-0.089542,0.676569
mock_07233,Trilayer,Purple-Blue,127.2842,147.1836,209.2627,-0.161706,0.958779
mock_07234,Bilayer,Blue,154.7432,178.7676,219.0322,-0.091802,0.718178
mock_07235,Trilayer,Purple-Blue,127.4053,147.6143,209.4492,-0.135953,1.077845
mock_07236,Monolayer,Light Blue,189.2803,204.5947,237.3955,-0.042314,0.459113
mock_07237,Monolayer,Light Blue,189.6543,204.3164,237.1172,-0.059566,0.309917
mock_07238,Bilayer,Blue,154.3984,179.5684,219.8438,-0.093042,0.523367
mock_07239,Trilayer,Purple-Blue,127.8203,147.4678,209.4766,-0.167643,0.922303
mock_07240,Monolayer,Light Blue,189.4551,204.1064,237.4893,-0.042805,0.386972
mock_07241,Bilayer,Blue,154.585,179.4521,219.8584,-0.091176,0.662914
mock_07242,Monolayer,Light Blue,189.5781,204.8613,237.5723,-0.077916,0.306275
mock_07243,Few Layers,Green,114.5127,169.4062,149.4805,-0.238692,2.081409
mock_07244,Trilayer,Purple-Blue,127.7861,147.6152,209.3271,-0.157484,1.023371
mock_07245,Monolayer,Light Blue,189.4844,204.457,237.4355,-0.051465,0.205079
mock_07246,Bilayer,Blue,154.0205,179.0166,219.6826,-0.073395,0.662568
mock_07247,Bulk,Yellow,187.8711,164.9922,121.7861,-0.329326,5.15793
mock_07248,Bilayer,Blue,154.8252,179.3691,219.8447,-0.100578,0.662801
mock_07249,Monolayer,Light Blue,189.3525,204.3721,237.5254,-0.06036,0.381456
mock_07250,Bulk,Yellow,187.415,165.5566,121.624,-0.323551,4.898898
mock_07251,Monolayer,Light Blue,189.3359,204.2422,237.4307,-0.075778,0.403139
mock_07252,Few Layers,Green,114.4521,169.8223,149.8594,-0.240241,2.17963
mock_07253,Bilayer,Blue,154.5361,179.6455,219.5986,-0.110484,0.707211
mock_07254,Trilayer,Purple-Blue,127.6973,147.5029,208.999,-0.171669,0.940396
mock_07255,Bilayer,Blue,154.9805,179.7256,219.8203,-0.088136,0.750335
mock_07256,Few Layers,Green,114.6006,169.2979,149.3281,-0.227371,2.243763
mock_07257,Bilayer,Blue,154.7139,179.5918,219.7734,-0.107338,0.775712
mock_07258,Bulk,Yellow,187.6074,165.502,121.7334,-0.315226,5.070212
mock_07259,Bilayer,Blue,154.6113,179.2578,219.3848,-0.100493,0.638781
mock_07260,Monolayer,Light Blue,189.5361,204.835,237.709,-0.060842,0.400828
mock_07261,Trilayer,Purple-Blue,127.6152,147.2529,209.7783,-0.166744,1.01981
mock_07262,Trilayer,Purple-Blue,127.4639,147.418,209.5166,-0.142418,1.055089
mock_07263,Bilayer,Blue,154.6641,179.1699,219.501,-0.1134,0.644541
mock_07264,Bilayer,Blue,154.335,179.5918,219.2891,-0.104136,0.559053
mock_07265,Trilayer,Purple-Blue,127.2354,147.5967,209.0898,-0.198463,1.093235
mock_07266,Bulk,Yellow,187.3506,165.625,121.3936,-0.335518,4.90552
mock_07267,Monolayer,Light Blue,189.2393,203.8945,237.1621,-0.078483,0.228397
mock_07268,Bilayer,Blue,154.041,179.9551,219.6172,-0.09948,0.656351
mock_07269,Trilayer,Purple-Blue,127.4033,147.5,209.3145,-0.170958,0.976991
mock_07270,Trilayer,Purple-Blue,127.6113,147.8643,209.9307,-0.16573,0.893225
mock_07271,Monolayer,Light Blue,189.5654,204.5332,237.1133,-0.050902,0.25615
mock_07272,Trilayer,Purple-Blue,127.9463,147.457,209.3916,-0.165722,0.89482
mock_07273,Trilayer,Purple-Blue,127.4746,147.4453,209.0361,-0.140758,1.020867
mock_07274,Monolayer,Light Blue,189.6289,204.2969,237.4297,-0.041223,0.26994
mock_07275,Bilayer,Blue,154.6016,179.6709,219.7988,-0.111823,0.718321
mock_07276,Few Layers,Green,114.1416,169.8164,149.8545,-0.250922,2.081114
mock_07277,Few Layers,Green,114.8262,169.4414,149.0527,-0.251097,2.189965
mock_07278,Monolayer,Light Blue,189.4404,204.2422,237.0107,-0.054142,0.317755
mock_07279,Few Layers,Green,114.3857,169.2783,149.7734,-0.239654,2.092635
mock_07280,Trilayer,Purple-Blue,127.4424,147.2354,209.4805,-0.173128,0.981305
mock_07281,Bulk,Yellow,187.3018,165.3408,121.4775,-0.333778,4.981779
mock_07282,Bilayer,Blue,154.4102,179.7773,219.4375,-0.09939,0.728985
mock_07283,Bulk,Yellow,187.3809,165.6807,120.9668,-0.317868,5.064873
mock_07284,Monolayer,Light Blue,189.2588,204.8008,237.7207,-0.050105,0.304357
mock_07285,Bilayer,Blue,154.3184,179.4385,219.5469,-0.115231,0.600937
mock_07286,Bulk,Yellow,187.5557,165.1689,120.915,-0.336737,4.977122
mock_07287,Few Layers,Green,114.7812,169.5381,149.0957,-0.23705,2.150255
mock_07288,Monolayer,Light Blue,189.21,203.71,237.2588,-0.063458,0.257621
mock_07289,Bulk,Yellow,187.3613,165.4385,121.5527,-0.35299,4.972888
mock_07290,Bilayer,Blue,154.293,179.4678,219.4385,-0.087492,0.609341
mock_07291,Bulk,Yellow,187.4434,165.8271,121.5811,-0.310591,5.094331
mock_07292,Few Layers,Green,114.5703,169.8887,149.5586,-0.24368,2.244822
mock_07293,Few Layers,Green,114.8174,169.3193,149.4453,-0.217963,2.25298
mock_07294,Bilayer,Blue,154.4941,179.9932,219.5352,-0.098284,0.703303
mock_07295,Monolayer,Light Blue,189.6494,204.3877,237.3633,-0.05209,0.47629
mock_07296,Bulk,Yellow,187.2754,165.6855,121.2842,-0.329096,4.900214
mock_07297,Trilayer,Purple-Blue,127.1963,147.5117,209.3643,-0.175902,1.023158
mock_07298,Trilayer,Purple-Blue,127.7793,147.9736,209.8574,-0.1505,0.963799
mock_07299,Bilayer,Blue,154.3613,179.8154,219.2207,-0.102755,0.484939
mock_07300,Bilayer,Blue,154.6328,179.8438,219.6982,-0.067846,0.661435
mock_07301,Few Layers,Green,114.877,169.4785,149.6787,-0.247546,2.09423
mock_07302,Few Layers,Green,114.21,169.2637,149.3936,-0.222873,2.206195
mock_07303,Bilayer,Blue,154.8008,179.7578,219.5977,-0.064527,0.503629
mock_07304,Bilayer,Blue,154.6094,179.2578,219.3281,-0.122669,0.760988
mock_07305,Few Layers,Green,113.9912,169.5674,149.252,-0.236399,2.197261
mock_07306,Monolayer,Light Blue,189.1348,204.3799,237.4248,-0.038881,0.269352
mock_07307,Bulk,Yellow,187.5811,165.3691,121.3486,-0.329559,4.91188
mock_07308,Few Layers,Green,114.3213,169.3096,149.085,-0.232516,2.289198
mock_07309,Monolayer,Light Blue,189.1836,204.4238,237.3359,-0.047512,0.41463
mock_07310,Monolayer,Light Blue,189.6553,204.1758,237.3438,-0.045326,0.353468
mock_07311,Monolayer,Light Blue,189.1562,204.5791,237.2969,-0.043203,0.381775
mock_07312,Few Layers,Green,114.6309,169.2676,149.5908,-0.213676,2.087637
mock_07313,Bilayer,Blue,154.5059,179.8672,219.791,-0.125033,0.635269
mock_07314,Monolayer,Light Blue,189.7842,204.4785,237.5391,-0.026316,0.327227
mock_07315,Bilayer,Blue,154.4014,179.6914,219.5117,-0.10304,0.630847
mock_07316,Monolayer,Light Blue,189.7393,204.4258,237.9189,-0.042814,0.322241
mock_07317,Trilayer,Purple-Blue,127.7803,147.6406,209.7178,-0.172577,1.016095
mock_07318,Trilayer,Purple-Blue,127.3057,147.8008,209.79,-0.166962,0.945988
mock_07319,Trilayer,Purple-Blue,128.2598,147.251,209.625,-0.152454,1.121377
mock_07320,Bilayer,Blue,155.0166,179.4033,219.6299,-0.142909,0.722283
mock_07321,Trilayer,Purple-Blue,127.5498,147.4492,209.1025,-0.172122,1.006747
mock_07322,Bilayer,Blue,154.5479,179.373,219.4111,-0.105518,0.671909
mock_07323,Bilayer,Blue,154.8662,179.1055,219.6602,-0.09596,0.609786
mock_07324,Bilayer,Blue,154.707,179.5703,219.3574,-0.094656,0.696546
mock_07325,Bulk,Yellow,187.2012,165.542,121.5996,-0.318543,5.028926
mock_07326,Monolayer,Light Blue,189.4727,204.5625,237.7822,-0.056582,0.421339
mock_07327,Few Layers,Green,114.7891,169.1865,149.8369,-0.237954,2.175375
mock_07328,Monolayer,Light Blue,189.7715,204.4053,237.3213,-0.052388,0.425172
mock_07329,Trilayer,Purple-Blue,127.4521,147.626,209.6631,-0.160484,1.106728
mock_07330,Monolayer,Light Blue,189.2422,204.7119,237.4043,-0.051127,0.251986
mock_07331,Few Layers,Green,114.1631,169.1943,149.5713,-0.238902,2.097182
mock_07332,Bilayer,Blue,154.7588,179.5488,219.6436,-0.100746,0.756654
mock_07333,Few Layers,Green,114.3252,169.7012,149.6846,-0.227867,2.145434
mock_07334,Bilayer,Blue,154.4531,179.1748,219.4277,-0.091392,0.57694
mock_07335,Monolayer,Light Blue,189.707,204.6299,237.5996,-0.059871,0.327126
mock_07336,Bilayer,Blue,154.2061,179.3916,219.4854,-0.114451,0.779482
mock_07337,Bilayer,Blue,154.5967,179.5117,219.2012,-0.096445,0.632827
mock_07338,Trilayer,Purple-Blue,127.2324,147.8105,209.1719,-0.15781,0.918587
mock_07339,Trilayer,Purple-Blue,127.4746,147.75,209.6602,-0.176633,1.003906
mock_07340,Bilayer,Blue,154.5947,179.8389,219.3838,-0.06211,0.829345
mock_07341,Trilayer,Purple-Blue,127.4199,147.5625,209.46,-0.181956,1.072891
mock_07342,Trilayer,Purple-Blue,127.1387,146.9717,209.7646,-0.150454,0.90109
mock_07343,Bilayer,Blue,154.8125,179.5566,219.5068,-0.071956,0.631988
mock_07344,Few Layers,Green,114.4629,169.459,149.7979,-0.26602,2.281448
mock_07345,Bulk,Yellow,187.3408,165.2568,121.4541,-0.331451,5.137919
mock_07346,Bilayer,Blue,154.7051,179.7041,219.8281,-0.104836,0.696425
mock_07347,Trilayer,Purple-Blue,127.1885,147.0674,209.2783,-0.179999,1.01115
mock_07348,Bulk,Yellow,187.2764,165.293,120.9385,-0.289521,4.988864
mock_07349,Monolayer,Light Blue,189.2021,204.5957,237.4805,-0.023553,0.404439
mock_07350,Trilayer,Purple-Blue,127.75,147.6943,209.5117,-0.143517,0.907316
mock_07351,Monolayer,Light Blue,189.4502,204.668,237.3848,-0.018629,0.36543
mock_07352,Trilayer,Purple-Blue,127.6279,147.292,209.6133,-0.160915,1.061423
mock_07353,Bulk,Yellow,187.2529,165.3574,121.6055,-0.308447,4.900159
mock_07354,Trilayer,Purple-Blue,127.4512,147.542,209.4795,-0.141778,1.066903
mock_07355,Bulk,Yellow,187.3848,165.8379,121.6396,-0.332612,5.028947
mock_07356,Bilayer,Blue,154.8076,179.0977,219.7295,-0.090184,0.657779
mock_07357,Trilayer,Purple-Blue,127.2891,147.5947,209.21,-0.154401,1.076885
mock_07358,Monolayer,Light Blue,189.0859,204.625,237.5889,-0.049555,0.408102
mock_07359,Bulk,Yellow,187.3672,165.335,121.542,-0.295794,5.099419
mock_07360,Monolayer,Light Blue,189.1621,204.29,237.3838,-0.034898,0.180608
mock_07361,Few Layers,Green,114.3604,169.7773,149.3574,-0.245399,2.227453
mock_07362,Bilayer,Blue,154.541,179.6543,219.4961,-0.100301,0.611316
mock_07363,Monolayer,Light Blue,189.4092,204.5215,237.3623,-0.060407,0.413651
mock_07364,Monolayer,Light Blue,189.2529,204.5557,237.0596,-0.036724,0.2815
mock_07365,Bilayer,Blue,154.3066,179.3467,219.7822,-0.100707,0.625724
mock_07366,Monolayer,Light Blue,189.4023,204.5723,237.1025,-0.062532,0.258799
mock_07367,Trilayer,Purple-Blue,127.3467,147.8809,209.5732,-0.182662,1.044226
mock_07368,Bulk,Yellow,187.6357,165.21,121.4551,-0.302349,5.052519
mock_07369,Bulk,Yellow,187.5439,165.1006,121.3496,-0.339438,5.036872
mock_07370,Monolayer,Light Blue,189.2832,204.6475,237.333,-0.053379,0.344081
mock_07371,Few Layers,Green,114.4766,169.8135,149.7051,-0.22857,2.216182
mock_07372,Few Layers,Green,114.5469,169.6201,149.375,-0.251392,2.250294
mock_07373,Few Layers,Green,114.5215,169.417,149.6543,-0.209683,2.277645
mock_07374,Monolayer,Light Blue,189.6504,204.5713,237.709,-0.017805,0.363353
mock_07375,Bilayer,Blue,154.5078,179.4248,219.5723,-0.081415,0.601145
mock_07376,Monolayer,Light Blue,189.5264,204.1689,237.3291,-0.047918,0.274126
mock_07377,Monolayer,Light Blue,189.2627,204.2441,237.0332,-0.047209,0.470158
mock_07378,Trilayer,Purple-Blue,127.4023,147.7217,209.5713,-0.15967,0.983097
mock_07379,Monolayer,Light Blue,189.3096,204.9609,237.2383,-0.028041,0.404294
mock_07380,Trilayer,Purple-Blue,127.6211,147.6504,209.459,-0.151302,1.079633
mock_07381,Few Layers,Green,114.5762,169.2998,149.3057,-0.227882,2.156453
mock_07382,Trilayer,Purple-Blue,127.7451,147.4785,209.4854,-0.158865,0.88242
mock_07383,Trilayer,Purple-Blue,127.7627,147.5205,209.6934,-0.178307,1.011672
mock_07384,Monolayer,Light Blue,189.7627,204.3857,238.0508,-0.054419,0.260733
mock_07385,Bilayer,Blue,154.0186,179.7207,219.3955,-0.110986,0.686071
mock_07386,Trilayer,Purple-Blue,127.3721,146.957,209.5312,-0.145206,1.039562
mock_07387,Few Layers,Green,114.4199,169.6895,149.9502,-0.24821,2.107288
mock_07388,Bulk,Yellow,187.3877,165.3379,120.9902,-0.320042,5.168766
mock_07389,Monolayer,Light Blue,189.7607,204.2686,237.5078,-0.037925,0.419224
mock_07390,Monolayer,Light Blue,189.1758,204.0596,237.6836,-0.069721,0.290844
mock_07391,Few Layers,Green,114.5586,169.543,149.3223,-0.245156,2.276351
mock_07392,Bilayer,Blue,154.6826,179.9111,219.5996,-0.086481,0.614185
mock_07393,Monolayer,Light Blue,189.1826,204.7314,237.5625,-0.054208,0.248272
mock_07394,Monolayer,Light Blue,188.8984,204.207,237.5059,-0.062518,0.126802
mock_07395,Monolayer,Light Blue,189.4951,204.5918,237.5469,-0.068148,0.47745
mock_07396,Few Layers,Green,114.1924,169.8467,149.4805,-0.25553,2.162124
mock_07397,Monolayer,Light Blue,189.3418,204.3379,237.0791,-0.053382,0.31757
mock_07398,Monolayer,Light Blue,189.6592,204.3369,237.7041,-0.026601,0.387832
mock_07399,Monolayer,Light Blue,189.3838,204.4814,237.4971,-0.053787,0.225867
mock_07400,Few Layers,Green,114.2314,169.4902,149.4609,-0.243746,2.24516
mock_07401,Bulk,Yellow,187.3975,165.2959,121.6504,-0.321733,4.954064
mock_07402,Trilayer,Purple-Blue,127.9521,147.6162,209.29,-0.157912,0.830803
mock_07403,Trilayer,Purple-Blue,127.7529,147.2969,209.5732,-0.16264,0.9702
mock_07404,Few Layers,Green,114.7207,169.6846,149.208,-0.223061,2.105058
mock_07405,Bilayer,Blue,154.2314,179.7666,219.7188,-0.118229,0.63216
mock_07406,Bulk,Yellow,187.5654,165.3701,121.8203,-0.326313,4.98761
mock_07407,Trilayer,Purple-Blue,127.8965,147.7197,209.6797,-0.16686,0.934903
mock_07408,Bulk,Yellow,187.7266,165.3975,121.7959,-0.329507,5.092406
mock_07409,Trilayer,Purple-Blue,127.3301,147.5234,209.4707,-0.165876,1.008587
mock_07410,Bulk,Yellow,187.4746,165.6055,121.6621,-0.319835,5.009119
mock_07411,Monolayer,Light Blue,189.1211,204.9346,237.5195,-0.059691,0.417795
mock_07412,Few Layers,Green,114.5088,169.4316,149.3691,-0.219238,2.193647
mock_07413,Trilayer,Purple-Blue,127.915,147.5117,209.3535,-0.138877,1.018222
mock_07414,Trilayer,Purple-Blue,127.7031,147.2939,209.2227,-0.170121,0.959243
mock_07415,Bilayer,Blue,154.4023,179.8994,219.8027,-0.097786,0.717238
mock_07416,Few Layers,Green,114.709,169.2471,149.3271,-0.252616,2.092388
mock_07417,Few Layers,Green,114.9932,169.3047,149.7471,-0.209856,2.21859
mock_07418,Trilayer,Purple-Blue,127.8672,147.6455,209.6357,-0.131866,1.025491
mock_07419,Monolayer,Light Blue,189.666,204.1572,237.8926,-0.042823,0.316811
mock_07420,Few Layers,Green,114.6377,169.833,150.1191,-0.240076,2.236789
mock_07421,Trilayer,Purple-Blue,127.5205,147.3262,209.2354,-0.162825,1.035553
mock_07422,Bilayer,Blue,154.2979,180.2432,219.1943,-0.091202,0.674958
mock_07423,Bilayer,Blue,154.5908,179.6777,218.8457,-0.080163,0.785221
mock_07424,Trilayer,Purple-Blue,127.3828,147.9951,209.1016,-0.179186,1.12313
mock_07425,Bulk,Yellow,187.1992,165.375,121.9248,-0.328764,5.284425
mock_07426,Few Layers,Green,114.2275,169.6318,149.3584,-0.247218,2.231045
mock_07427,Few Layers,Green,114.5615,169.2285,149.3428,-0.248573,2.234613
mock_07428,Bulk,Yellow,187.3662,165.4795,121.5781,-0.309716,4.908144
mock_07429,Bulk,Yellow,187.5068,165.5068,121.5264,-0.315838,5.077487
mock_07430,Few Layers,Green,114.2158,168.8643,149.3633,-0.20635,2.201952
mock_07431,Monolayer,Light Blue,189.1104,204.5234,238.0752,-0.051358,0.362825
mock_07432,Trilayer,Purple-Blue,127.499,147.4033,209.0498,-0.164,0.965083
mock_07433,Bulk,Yellow,186.9639,165.1162,121.0156,-0.301488,4.886729
mock_07434,Bulk,Yellow,187.543,166.0,121.5449,-0.325221,4.950232
mock_07435,Bulk,Yellow,187.6221,165.3643,120.9961,-0.329326,5.082581
mock_07436,Few Layers,Green,114.2178,169.3525,149.4775,-0.238204,2.162302
mock_07437,Few Layers,Green,114.8125,169.6104,149.6436,-0.253628,2.222192
mock_07438,Trilayer,Purple-Blue,127.4805,147.6611,209.7002,-0.144763,0.897932
mock_07439,Bulk,Yellow,187.6797,165.334,121.5068,-0.34447,5.082174
mock_07440,Bilayer,Blue,154.7422,179.4805,219.6729,-0.108194,0.615485
mock_07441,Bilayer,Blue,154.7012,179.7949,219.8594,-0.115809,0.645125
mock_07442,Few Layers,Green,114.5479,169.5527,148.9668,-0.24815,2.151287
mock_07443,Monolayer,Light Blue,189.8477,204.9004,237.0459,-0.049512,0.430863
mock_07444,Bilayer,Blue,154.6123,179.7988,219.752,-0.107588,0.628932
mock_07445,Few Layers,Green,114.5166,169.6758,149.4961,-0.231802,2.254208
mock_07446,Monolayer,Light Blue,189.5127,204.3555,237.4951,-0.054396,0.424433
mock_07447,Few Layers,Green,114.583,169.6064,149.5137,-0.254867,2.103316
mock_07448,Bulk,Yellow,187.2803,165.5361,121.1221,-0.328527,5.047043
mock_07449,Few Layers,Green,114.7617,169.1025,149.6465,-0.217565,2.106108
mock_07450,Few Layers,Green,114.0938,169.1494,149.584,-0.241714,2.289976
mock_07451,Few Layers,Green,115.0469,169.2305,149.4863,-0.240446,2.287004
mock_07452,Monolayer,Light Blue,189.1328,204.2598,237.5947,-0.07165,0.348004
mock_07453,Few Layers,Green,114.8213,169.7783,149.3164,-0.226591,2.184872
mock_07454,Few Layers,Green,114.6797,169.5908,149.2158,-0.214565,2.199819
mock_07455,Bulk,Yellow,187.5488,165.5713,121.2979,-0.321838,4.957868
mock_07456,Monolayer,Light Blue,189.5439,204.3125,237.3467,-0.063125,0.297847
mock_07457,Monolayer,Light Blue,189.8076,204.873,237.1748,-0.033581,0.222407
mock_07458,Bilayer,Blue,154.374,179.3652,219.8027,-0.117492,0.677411
mock_07459,Bilayer,Blue,154.7607,178.7344,219.6025,-0.101024,0.600299
mock_07460,Few Layers,Green,114.7676,169.3242,149.8975,-0.245386,2.32824
mock_07461,Monolayer,Light Blue,189.2715,204.4209,237.8428,-0.059292,0.306334
mock_07462,Monolayer,Light Blue,189.374,204.3535,237.3525,-0.040001,0.404225
mock_07463,Monolayer,Light Blue,189.1709,204.7656,237.5762,-0.060479,0.449502
mock_07464,Monolayer,Light Blue,189.4883,204.5801,237.3018,-0.046146,0.313068
mock_07465,Trilayer,Purple-Blue,127.5566,147.6406,209.4355,-0.162383,0.939384
mock_07466,Few Layers,Green,114.7461,169.8613,149.2783,-0.236736,2.101361
mock_07467,Bilayer,Blue,154.4355,179.7549,219.5664,-0.081838,0.727248
mock_07468,Few Layers,Green,114.5781,169.5479,149.3066,-0.218798,2.131388
mock_07469,Bulk,Yellow,187.7461,165.4893,121.9141,-0.295478,5.122234
mock_07470,Few Layers,Green,114.2793,169.5342,149.7334,-0.22627,2.216816
mock_07471,Trilayer,Purple-Blue,127.2129,147.2451,209.6572,-0.149052,0.896988
mock_07472,Trilayer,Purple-Blue,127.2637,147.8711,209.3682,-0.132135,0.947381
mock_07473,Monolayer,Light Blue,189.7227,204.752,237.5762,-0.030017,0.450874
mock_07474,Monolayer,Light Blue,189.3076,204.4053,237.8672,-0.043307,0.298808
mock_07475,Bulk,Yellow,187.6172,166.0459,121.207,-0.331138,5.124529
mock_07476,Monolayer,Light Blue,189.3555,204.7988,237.7373,-0.043558,0.336952
mock_07477,Monolayer,Light Blue,189.543,204.251,237.5615,-0.040651,0.407315
mock_07478,Monolayer,Light Blue,189.3652,205.2393,237.6152,-0.045636,0.376648
mock_07479,Few Layers,Green,114.5859,169.5693,149.3945,-0.273956,2.31573
mock_07480,Monolayer,Light Blue,189.292,204.4629,237.3574,-0.057146,0.349365
mock_07481,Bilayer,Blue,154.3779,179.6748,219.8994,-0.100147,0.649999
mock_07482,Bilayer,Blue,154.9834,178.7051,219.1641,-0.075198,0.703486
mock_07483,Trilayer,Purple-Blue,127.5986,147.7842,209.4492,-0.169858,0.954558
mock_07484,Bilayer,Blue,154.4844,179.4043,219.5352,-0.115329,0.641511
mock_07485,Trilayer,Purple-Blue,127.5615,146.9531,209.5898,-0.176789,0.952879
mock_07486,Trilayer,Purple-Blue,127.4541,147.4951,208.9521,-0.151309,0.985285
mock_07487,Bilayer,Blue,154.7666,179.5186,219.2354,-0.089185,0.561862
mock_07488,Few Layers,Green,114.2617,169.4072,149.8936,-0.220458,2.215721
mock_07489,Few Layers,Green,114.4062,169.3584,149.6572,-0.235862,2.271047
mock_07490,Trilayer,Purple-Blue,127.6836,147.3135,209.7061,-0.139101,1.067762
mock_07491,Monolayer,Light Blue,189.5664,204.21,237.5918,-0.044315,0.420755
